url_path,views_total,views_unique
/jagoff/memo,94,56
/jagoff/memo/blob/master/docs/reference.md,10,5
/jagoff/memo/blob/master/docs/docker.md,5,5
/jagoff/memo/blob/master/LICENSE,4,4
/jagoff/memo/blob/master/docs/BENCHMARK.md,4,4
/jagoff/memo/blob/master/CHANGELOG.md,3,3
/jagoff/memo/blob/master/docs/privacy.md,3,3
/jagoff/memo/fork,3,2
/jagoff/memo/tree/master,3,2
/jagoff/memo/pulse,3,1
