url_path,views_total,views_unique
/jagoff/memo,116,64
/jagoff/memo/blob/master/docs/reference.md,20,4
/jagoff/memo/discussions,7,3
/jagoff/memo/issues,4,4
/jagoff/memo/blob/master/install.sh,4,3
/jagoff/memo/tree/master/.superpowers/sdd,3,1
/jagoff/memo/blob/master/README.md,2,2
/jagoff/memo/blob/master/docs/privacy.md,2,2
/jagoff/memo/blob/master/server.json,2,2
/jagoff/memo/tree/master,2,2
