url_path,views_total,views_unique
/jagoff/memo,128,82
/jagoff/memo/issues,21,4
/jagoff/memo/pulls,16,5
/jagoff/memo/discussions,5,3
/jagoff/memo/pull/282/files,4,1
/jagoff/memo/blob/master/docs/reference.md,3,3
/jagoff/memo/activity,3,1
/jagoff/memo/issues/299,3,1
/jagoff/memo/blob/master/docs/ubuntu.md,2,2
/jagoff/memo/commits/master/docs/ubuntu.md,2,1
