url_path,views_total,views_unique
/jagoff/memo,101,74
/jagoff/memo/blob/master/docs/reference.md,9,4
/jagoff/memo/blob/master/docs/docker.md,5,5
/jagoff/memo/blob/master/LICENSE,4,4
/jagoff/memo/blob/master/PRIVACY.md,3,3
/jagoff/memo/blob/master/docs/BENCHMARK.md,3,3
/jagoff/memo/blob/master/CONTRIBUTING.md).,2,2
/jagoff/memo/blob/master/docs/BENCHMARK.md)).,2,2
/jagoff/memo/blob/master/docs/privacy.md,2,2
/jagoff/memo/blob/master/docs/ubuntu.md,2,2
