url_path,views_total,views_unique
/jagoff/memo,120,81
/jagoff/memo/blob/master/docs/reference.md,5,5
/jagoff/memo/releases,5,1
/jagoff/memo/pulls,3,2
/jagoff/memo/issues,2,2
/jagoff/memo/blob/master/docs/docker.md,2,1
/jagoff/memo/tree/master/.claude-plugin,2,1
/jagoff/memo/tree/master/integrations/paperclip-plugin-memo,2,1
/jagoff/memo/blob/master/.github/workflows/repo-stats.yml,1,1
/jagoff/memo/blob/master/CLAUDE.md,1,1
