url_path,views_total,views_unique
/jagoff/memo,124,75
/jagoff/memo/blob/master/docs/reference.md,13,8
/jagoff/memo/discussions,6,3
/jagoff/memo/blob/master/CLAUDE.md,5,3
/jagoff/memo/tree/master/.claude-plugin,4,4
/jagoff/memo/blob/master/install.sh,4,3
/jagoff/memo/commits,3,1
/jagoff/memo/issues,3,1
/jagoff/memo/tree/master,2,2
/jagoff/memo/tree/master/docs,2,2
