url_path,views_total,views_unique
/jagoff/memo,106,67
/jagoff/memo/blob/master/docs/reference.md,16,8
/jagoff/memo/discussions,7,3
/jagoff/memo/blob/master/install.sh,4,3
/jagoff/memo/issues,4,2
/jagoff/memo/blob/master/CLAUDE.md,3,2
/jagoff/memo/commits,3,1
/jagoff/memo/tree/master/.superpowers/sdd,3,1
/jagoff/memo/blob/master/docs/privacy.md,2,2
/jagoff/memo/tree/master,2,2
