url_path,views_total,views_unique
/jagoff/memo,60,42
/jagoff/memo/tree/master/integrations/paperclip-plugin-memo,2,1
/jagoff/memo/blob/master/docs/how-memo-works.svg,1,1
/jagoff/memo/blob/master/docs/reference.md,1,1
/jagoff/memo/tree/master/docs,1,1
/jagoff/memo/tree/master/src/memo,1,1
